unit_rental_key;unit_name;unit_rent_label;unit_beds;unit_baths;unit_sq_ft;unit_availability;unit_floorplan_image;property_listing_id;property_url;property_street_address;property_country_code;property_title;property_full_address;property_management;property_image;property_pricing_range;property_bed_range;property_phone_number;property_amenities;property_type;property_monthly_rent;property_bedrooms;property_bathrooms;property_square_feet;property_description;property_website;property_fees;property_latitude;property_longitude;distance_to_campus
xn0j3fp;2 Bedroom 2 Bathroom + Office;Call for Rent;2 beds;2 baths;1200 sq ft;;https://images1.apartments.com/i2/YEUIUVJG1QVkL-J5Fhzk-JVotUmXCYr3yt27-epAFkY/105/image.png?p=1;sfb8hy7;https://www.apartments.com/imperial-towers-state-college-pa/sfb8hy7/;425 Waupelani Dr;US;Imperial Towers;425 Waupelani Dr, State College, PA 16801;;;$1,410;Studio - 2 Beds;(814) 808-0641;;;$1,410;Studio - 2 bd;1 - 2 ba;500 - 1,200 sq ft;At Imperial Towers, we strive to provide our residents with top notch amenities, newly renovated apartments, and an enriching experience. Our community offers studio, one-, and two-bedroom apartments just minutes away from Penn State and a short drive to the best shopping, dining, and nightlife Pennsylvania has to offer.Creating a life you love in a convenient State College location has never been easier than at Imperial Towers. Call today to schedule a tour and see for yourself why Imperial Towers is the best place to call home!;https://www.imptowers.com/;"Monthly pet rent: $0
One time Fee: $0
Pet deposit: $425
Pet Limit: 2
";40.77924;-77.85543;1.290914669079523
tc7klyc;2 Bedroom at Imperial Townhomes;Call for Rent;2 beds;1.5 baths;900 sq ft;;https://images1.apartments.com/i2/wf25jEZ_tLcf4QW3_dc9moamK9TJJVvGjEm4rBKvR-U/105/image.jpg?p=1;sfb8hy7;https://www.apartments.com/imperial-towers-state-college-pa/sfb8hy7/;425 Waupelani Dr;US;Imperial Towers;425 Waupelani Dr, State College, PA 16801;;;$1,410;Studio - 2 Beds;(814) 808-0641;;;$1,410;Studio - 2 bd;1 - 2 ba;500 - 1,200 sq ft;At Imperial Towers, we strive to provide our residents with top notch amenities, newly renovated apartments, and an enriching experience. Our community offers studio, one-, and two-bedroom apartments just minutes away from Penn State and a short drive to the best shopping, dining, and nightlife Pennsylvania has to offer.Creating a life you love in a convenient State College location has never been easier than at Imperial Towers. Call today to schedule a tour and see for yourself why Imperial Towers is the best place to call home!;https://www.imptowers.com/;"Monthly pet rent: $0
One time Fee: $0
Pet deposit: $425
Pet Limit: 2
";40.77924;-77.85543;1.290914669079523
xtpm63p;Three Bedroom Townhome;$2,190;3 beds;3.5 baths;1256 sq ft;;;jy07866;https://www.apartments.com/the-villas-at-happy-valley-state-college-pa/jy07866/;1335 Dreibelbis St;US;The Villas at Happy Valley;1335 Dreibelbis St, State College, PA 16801;;;$745 - $2,190;3 Beds;(814) 383-3405;;;$745 - $2,190;3 bd;3.5 ba;1,256 sq ft;The Villas is the perfect location for undergrads, grads, and young professionals seeking a quieter, more comfortable environment than you'll find in downtown State College. We offer an affordable home with the privacy of your own suite and the convenience of housemate matching. The Villas offers full units or individual, private rooms in our spacious 3 bedroom, 3 1/2 bath townhomes with shared common area. Conveniently located just outside of downtown State College overlooking Beaver Stadium, every townhome is fully furnished, including a flat screen TV, electric fireplace, full sized beds, full kitchen and in-unit washer/dryer. Each townhome has central heat and central air. Modern, full-size appliances include range, refrigerator, dishwasher, over-range microwave, and washer/dryer. Basic cable and internet, trash, water, sewer, parking, and bus pass are included in rent, guests only pay electric. The clubhouse offers a convenient study/conference room, game tables, kitchenette and coffee bar, swimming pool and fitness center!;http://thevillasathappyvalley.apartmentstore.com/;"Amenity Fee: $315
Application Fee: $55
";40.83434;-77.80957;3.9093497964878954
wk3hk5l;1 Bedroom;$1,409;1 bed;1 bath;728 sq ft;;;xcvf3bm;https://www.apartments.com/southgate-apartments-state-college-pa/xcvf3bm/;713 Southgate Dr;US;Southgate Apartments;713 Southgate Dr, State College, PA 16801;Vie Management;;$1,409 - $1,959;1-3 Beds;(814) 808-0771;;;$1,409 - $1,959;1 - 3 bd;1 - 2 ba;728 - 1,559 sq ft;Southgate Apartments offers a convenient and peaceful location in State College, PA. Located minutes from Penn State University and a short distance to popular shopping, dining, and entertainment, Southgate Apartments is the perfect place to call home. Enjoy an unparalleled living experience with 1-, 2-, & 3-bedroom apartments and townhomes to choose from, spacious living areas, sophisticated slate appliances, stylish faux wood floors, and updated kitchen counters and cabinets in select units. Southgate Apartments offers residents and their guests an oasis of comfort and convenience! Discover exciting community amenities designed with residents in mind like complimentary parking, ample green space, and so much more! Follow us on social media @SouthgateApartmentsPA;https://www.studenthousingstatecollege.com/;"Administrative Fee: $0
Application Fee: $35
";40.77627;-77.85968;1.4215952366829678
8791ts0;1 Bedroom Furnished;$1,529;1 bed;1 bath;728 sq ft;;;xcvf3bm;https://www.apartments.com/southgate-apartments-state-college-pa/xcvf3bm/;713 Southgate Dr;US;Southgate Apartments;713 Southgate Dr, State College, PA 16801;Vie Management;;$1,409 - $1,959;1-3 Beds;(814) 808-0771;;;$1,409 - $1,959;1 - 3 bd;1 - 2 ba;728 - 1,559 sq ft;Southgate Apartments offers a convenient and peaceful location in State College, PA. Located minutes from Penn State University and a short distance to popular shopping, dining, and entertainment, Southgate Apartments is the perfect place to call home. Enjoy an unparalleled living experience with 1-, 2-, & 3-bedroom apartments and townhomes to choose from, spacious living areas, sophisticated slate appliances, stylish faux wood floors, and updated kitchen counters and cabinets in select units. Southgate Apartments offers residents and their guests an oasis of comfort and convenience! Discover exciting community amenities designed with residents in mind like complimentary parking, ample green space, and so much more! Follow us on social media @SouthgateApartmentsPA;https://www.studenthousingstatecollege.com/;"Administrative Fee: $0
Application Fee: $35
";40.77627;-77.85968;1.4215952366829678
2drf4x9;2 Bedroom;$1,449;2 beds;1.5 baths;1096 sq ft;;;xcvf3bm;https://www.apartments.com/southgate-apartments-state-college-pa/xcvf3bm/;713 Southgate Dr;US;Southgate Apartments;713 Southgate Dr, State College, PA 16801;Vie Management;;$1,409 - $1,959;1-3 Beds;(814) 808-0771;;;$1,409 - $1,959;1 - 3 bd;1 - 2 ba;728 - 1,559 sq ft;Southgate Apartments offers a convenient and peaceful location in State College, PA. Located minutes from Penn State University and a short distance to popular shopping, dining, and entertainment, Southgate Apartments is the perfect place to call home. Enjoy an unparalleled living experience with 1-, 2-, & 3-bedroom apartments and townhomes to choose from, spacious living areas, sophisticated slate appliances, stylish faux wood floors, and updated kitchen counters and cabinets in select units. Southgate Apartments offers residents and their guests an oasis of comfort and convenience! Discover exciting community amenities designed with residents in mind like complimentary parking, ample green space, and so much more! Follow us on social media @SouthgateApartmentsPA;https://www.studenthousingstatecollege.com/;"Administrative Fee: $0
Application Fee: $35
";40.77627;-77.85968;1.4215952366829678
85x4n21;2 Bedroom w/Den;$1,499;2 beds;1.5 baths;1156 sq ft;;;xcvf3bm;https://www.apartments.com/southgate-apartments-state-college-pa/xcvf3bm/;713 Southgate Dr;US;Southgate Apartments;713 Southgate Dr, State College, PA 16801;Vie Management;;$1,409 - $1,959;1-3 Beds;(814) 808-0771;;;$1,409 - $1,959;1 - 3 bd;1 - 2 ba;728 - 1,559 sq ft;Southgate Apartments offers a convenient and peaceful location in State College, PA. Located minutes from Penn State University and a short distance to popular shopping, dining, and entertainment, Southgate Apartments is the perfect place to call home. Enjoy an unparalleled living experience with 1-, 2-, & 3-bedroom apartments and townhomes to choose from, spacious living areas, sophisticated slate appliances, stylish faux wood floors, and updated kitchen counters and cabinets in select units. Southgate Apartments offers residents and their guests an oasis of comfort and convenience! Discover exciting community amenities designed with residents in mind like complimentary parking, ample green space, and so much more! Follow us on social media @SouthgateApartmentsPA;https://www.studenthousingstatecollege.com/;"Administrative Fee: $0
Application Fee: $35
";40.77627;-77.85968;1.4215952366829678
h1fwj82;2 Bedroom Furnished;$1,589;2 beds;1.5 baths;1096 sq ft;;;xcvf3bm;https://www.apartments.com/southgate-apartments-state-college-pa/xcvf3bm/;713 Southgate Dr;US;Southgate Apartments;713 Southgate Dr, State College, PA 16801;Vie Management;;$1,409 - $1,959;1-3 Beds;(814) 808-0771;;;$1,409 - $1,959;1 - 3 bd;1 - 2 ba;728 - 1,559 sq ft;Southgate Apartments offers a convenient and peaceful location in State College, PA. Located minutes from Penn State University and a short distance to popular shopping, dining, and entertainment, Southgate Apartments is the perfect place to call home. Enjoy an unparalleled living experience with 1-, 2-, & 3-bedroom apartments and townhomes to choose from, spacious living areas, sophisticated slate appliances, stylish faux wood floors, and updated kitchen counters and cabinets in select units. Southgate Apartments offers residents and their guests an oasis of comfort and convenience! Discover exciting community amenities designed with residents in mind like complimentary parking, ample green space, and so much more! Follow us on social media @SouthgateApartmentsPA;https://www.studenthousingstatecollege.com/;"Administrative Fee: $0
Application Fee: $35
";40.77627;-77.85968;1.4215952366829678
323nbce;2 Bedroom w/Den Furnished;$1,629;2 beds;1.5 baths;1156 sq ft;;;xcvf3bm;https://www.apartments.com/southgate-apartments-state-college-pa/xcvf3bm/;713 Southgate Dr;US;Southgate Apartments;713 Southgate Dr, State College, PA 16801;Vie Management;;$1,409 - $1,959;1-3 Beds;(814) 808-0771;;;$1,409 - $1,959;1 - 3 bd;1 - 2 ba;728 - 1,559 sq ft;Southgate Apartments offers a convenient and peaceful location in State College, PA. Located minutes from Penn State University and a short distance to popular shopping, dining, and entertainment, Southgate Apartments is the perfect place to call home. Enjoy an unparalleled living experience with 1-, 2-, & 3-bedroom apartments and townhomes to choose from, spacious living areas, sophisticated slate appliances, stylish faux wood floors, and updated kitchen counters and cabinets in select units. Southgate Apartments offers residents and their guests an oasis of comfort and convenience! Discover exciting community amenities designed with residents in mind like complimentary parking, ample green space, and so much more! Follow us on social media @SouthgateApartmentsPA;https://www.studenthousingstatecollege.com/;"Administrative Fee: $0
Application Fee: $35
";40.77627;-77.85968;1.4215952366829678
qqn1gwy;3 Bedroom;$1,829;3 beds;2 baths;1559 sq ft;;;xcvf3bm;https://www.apartments.com/southgate-apartments-state-college-pa/xcvf3bm/;713 Southgate Dr;US;Southgate Apartments;713 Southgate Dr, State College, PA 16801;Vie Management;;$1,409 - $1,959;1-3 Beds;(814) 808-0771;;;$1,409 - $1,959;1 - 3 bd;1 - 2 ba;728 - 1,559 sq ft;Southgate Apartments offers a convenient and peaceful location in State College, PA. Located minutes from Penn State University and a short distance to popular shopping, dining, and entertainment, Southgate Apartments is the perfect place to call home. Enjoy an unparalleled living experience with 1-, 2-, & 3-bedroom apartments and townhomes to choose from, spacious living areas, sophisticated slate appliances, stylish faux wood floors, and updated kitchen counters and cabinets in select units. Southgate Apartments offers residents and their guests an oasis of comfort and convenience! Discover exciting community amenities designed with residents in mind like complimentary parking, ample green space, and so much more! Follow us on social media @SouthgateApartmentsPA;https://www.studenthousingstatecollege.com/;"Administrative Fee: $0
Application Fee: $35
";40.77627;-77.85968;1.4215952366829678
2fhf6e8;3 Bedroom Furnished;$1,959;3 beds;2 baths;1559 sq ft;;;xcvf3bm;https://www.apartments.com/southgate-apartments-state-college-pa/xcvf3bm/;713 Southgate Dr;US;Southgate Apartments;713 Southgate Dr, State College, PA 16801;Vie Management;;$1,409 - $1,959;1-3 Beds;(814) 808-0771;;;$1,409 - $1,959;1 - 3 bd;1 - 2 ba;728 - 1,559 sq ft;Southgate Apartments offers a convenient and peaceful location in State College, PA. Located minutes from Penn State University and a short distance to popular shopping, dining, and entertainment, Southgate Apartments is the perfect place to call home. Enjoy an unparalleled living experience with 1-, 2-, & 3-bedroom apartments and townhomes to choose from, spacious living areas, sophisticated slate appliances, stylish faux wood floors, and updated kitchen counters and cabinets in select units. Southgate Apartments offers residents and their guests an oasis of comfort and convenience! Discover exciting community amenities designed with residents in mind like complimentary parking, ample green space, and so much more! Follow us on social media @SouthgateApartmentsPA;https://www.studenthousingstatecollege.com/;"Administrative Fee: $0
Application Fee: $35
";40.77627;-77.85968;1.4215952366829678
z77sf1x;1 Bed Parkgate - with W/D;$1,645;1 bed;1 bath;816 sq ft;1 Available unit;https://images1.apartments.com/i2/sKeZ9_pOzNfQ0FEJ7NPl3IYsaY8ugpM72kHShA-3KAA/105/image.jpg?p=1;pwtdr3s;https://www.apartments.com/toftrees-state-college-pa/pwtdr3s/;390 Toftrees Ave;US;Toftrees;390 Toftrees Ave, State College, PA 16803;Berger Communities;;$1,060 - $2,085;Studio - 3 Beds;(814) 424-9341;;;$1,060 - $2,085;Studio - 3 bd;1 - 2 ba;378 - 1,510 sq ft;Renting shouldn't be hard®. We do things differently to provide you with an easy experience from the second you start searching for your new apartment, with features such as a security deposit alternative, 30-day move-in guarantee, no-fee transfer and move-out flexibility options, no weight limits on pets, 24/7 phone support, full quality move-in inspection, plus online applications, payments and service requests. Make your move to Toftrees Apartments today.;http://toftrees.net/?switch_cls[id]=97913;"Administrative Fee: $150
Application Fee: $65
";40.82411;-77.89493;2.4690157384837486
tykwbeb;1 Bed Wildridge - with W/D;$1,682;1 bed;1 bath;863 sq ft;1 Available unit;https://images1.apartments.com/i2/UqwJl2DBDw6CghptMxsGQnbGeOwfBud47GwFeaNf1TU/105/image.jpg?p=1;pwtdr3s;https://www.apartments.com/toftrees-state-college-pa/pwtdr3s/;390 Toftrees Ave;US;Toftrees;390 Toftrees Ave, State College, PA 16803;Berger Communities;;$1,060 - $2,085;Studio - 3 Beds;(814) 424-9341;;;$1,060 - $2,085;Studio - 3 bd;1 - 2 ba;378 - 1,510 sq ft;Renting shouldn't be hard®. We do things differently to provide you with an easy experience from the second you start searching for your new apartment, with features such as a security deposit alternative, 30-day move-in guarantee, no-fee transfer and move-out flexibility options, no weight limits on pets, 24/7 phone support, full quality move-in inspection, plus online applications, payments and service requests. Make your move to Toftrees Apartments today.;http://toftrees.net/?switch_cls[id]=97913;"Administrative Fee: $150
Application Fee: $65
";40.82411;-77.89493;2.4690157384837486
xg7vy0n;1 Bed Cricklewood - with W/D;$1,829;1 bed;1 bath;799 sq ft;1 Available unit;https://images1.apartments.com/i2/Hu4kLAdCn4d17n4X827mNt6ZqmVC00UdhLk4zNJ_PFI/105/image.jpg?p=1;pwtdr3s;https://www.apartments.com/toftrees-state-college-pa/pwtdr3s/;390 Toftrees Ave;US;Toftrees;390 Toftrees Ave, State College, PA 16803;Berger Communities;;$1,060 - $2,085;Studio - 3 Beds;(814) 424-9341;;;$1,060 - $2,085;Studio - 3 bd;1 - 2 ba;378 - 1,510 sq ft;Renting shouldn't be hard®. We do things differently to provide you with an easy experience from the second you start searching for your new apartment, with features such as a security deposit alternative, 30-day move-in guarantee, no-fee transfer and move-out flexibility options, no weight limits on pets, 24/7 phone support, full quality move-in inspection, plus online applications, payments and service requests. Make your move to Toftrees Apartments today.;http://toftrees.net/?switch_cls[id]=97913;"Administrative Fee: $150
Application Fee: $65
";40.82411;-77.89493;2.4690157384837486
